date,hpi,country,mortgage_rate,gdp_growth,unemployment,permits,ecb_rate,hpi_growth,hpi_growth_yoy,mort_lag1,mort_lag2,mort_lag3,mort_lag4,post_qe,mort_change,mort_change_lag1,mort_x_post_qe
2016-06-30,142.7617,AT,1.9066666666666665,-0.3,6.6,132.5,-0.39999999999999997,1.5650767135878985,9.523758378552127,1.9766666666666666,1.9933333333333334,2.0066666666666664,2.0,1,-0.07000000000000006,-0.01666666666666683,1.9066666666666665
2016-09-30,141.6618,AT,1.8800000000000001,0.1,6.633333,111.9,-0.4,-0.7704447341268628,7.321496754486434,1.9066666666666665,1.9766666666666666,1.9933333333333334,2.0066666666666664,1,-0.026666666666666394,-0.07000000000000006,1.8800000000000001
2016-12-31,142.0546,AT,1.8366666666666667,-0.2,6.2,109.7,-0.4,0.2772801136227132,4.569090657472041,1.8800000000000001,1.9066666666666665,1.9766666666666666,1.9933333333333334,1,-0.043333333333333446,-0.026666666666666394,1.8366666666666667
2017-03-31,143.7831,AT,1.87,0.0,6.166667,125.5,-0.4,1.2167856584721637,2.2917321775902,1.8366666666666667,1.8800000000000001,1.9066666666666665,1.9766666666666666,1,0.03333333333333344,-0.043333333333333446,1.87
2017-06-30,147.9474,AT,1.86,1.2,5.9,131.7,-0.39999999999999997,2.896237457670625,3.6324168176758764,1.87,1.8366666666666667,1.8800000000000001,1.9066666666666665,1,-0.010000000000000009,0.03333333333333344,1.86
2017-09-30,147.8688,AT,1.8466666666666667,0.5,5.866667,158.1,-0.4,-0.05312698972742558,4.381562284257301,1.86,1.87,1.8366666666666667,1.8800000000000001,1,-0.01333333333333342,-0.010000000000000009,1.8466666666666667
2017-12-31,148.7331,AT,1.8333333333333333,-0.1,5.8,133.9,-0.4,0.5845046419528765,4.7013613075535865,1.8466666666666667,1.86,1.87,1.8366666666666667,1,-0.01333333333333342,-0.01333333333333342,1.8333333333333333
2018-03-31,154.3115,AT,1.7866666666666668,1.0,5.433333,120.4,-0.4,3.7506109937868404,7.32241828142528,1.8333333333333333,1.8466666666666667,1.86,1.87,1,-0.04666666666666641,-0.01333333333333342,1.7866666666666668
2018-06-30,155.2544,AT,1.7833333333333332,-0.2,5.0,124.7,-0.39999999999999997,0.6110367665404182,4.938917480131466,1.7866666666666668,1.8333333333333333,1.8466666666666667,1.86,1,-0.0033333333333336324,-0.04666666666666641,1.7833333333333332
2018-09-30,159.6543,AT,1.8033333333333335,0.7,5.366667,103.8,-0.4,2.833993754766362,7.970241186781801,1.7833333333333332,1.7866666666666668,1.8333333333333333,1.8466666666666667,1,0.02000000000000024,-0.0033333333333336324,1.8033333333333335
2018-12-31,159.7329,AT,1.7966666666666669,0.3,5.066667,110.9,-0.4,0.049231370529945195,7.3956637762542465,1.8033333333333335,1.7833333333333332,1.7866666666666668,1.8333333333333333,1,-0.006666666666666599,0.02000000000000024,1.7966666666666669
2019-03-31,161.9328,AT,1.7633333333333334,-0.2,5.066667,125.0,-0.4,1.3772366243898215,4.938906043943581,1.7966666666666669,1.8033333333333335,1.7833333333333332,1.7866666666666668,1,-0.03333333333333344,-0.006666666666666599,1.7633333333333334
2019-06-30,163.8971,AT,1.6933333333333334,0.8,4.866667,124.1,-0.39999999999999997,1.213034048691819,5.566798750953272,1.7633333333333334,1.7966666666666669,1.8033333333333335,1.7833333333333332,1,-0.07000000000000006,-0.03333333333333344,1.6933333333333334
2019-09-30,163.2685,AT,1.5966666666666667,1.0,4.8,131.6,-0.4141304347826087,-0.383533326703156,2.2637661497372674,1.6933333333333334,1.7633333333333334,1.7966666666666669,1.8033333333333335,1,-0.09666666666666668,-0.07000000000000006,1.5966666666666667
2019-12-31,164.6042,AT,1.4166666666666667,0.4,4.533333,151.8,-0.5,0.818100245913933,3.0496535153371696,1.5966666666666667,1.6933333333333334,1.7633333333333334,1.7966666666666669,1,-0.17999999999999994,-0.09666666666666668,1.4166666666666667
2020-03-31,167.4327,AT,1.39,0.5,4.7,105.3,-0.5,1.7183644159748157,3.3964088807209025,1.4166666666666667,1.5966666666666667,1.6933333333333334,1.7633333333333334,1,-0.02666666666666684,-0.17999999999999994,1.39
2020-06-30,172.4612,AT,1.3566666666666667,1.1,7.0,117.5,-0.5,3.0032962497767546,5.225290746450062,1.39,1.4166666666666667,1.5966666666666667,1.6933333333333334,1,-0.033333333333333215,-0.02666666666666684,1.3566666666666667
2020-09-30,178.7468,AT,1.2933333333333332,0.4,6.433333,139.0,-0.5,3.644645868172103,9.48027329215373,1.3566666666666667,1.39,1.4166666666666667,1.5966666666666667,1,-0.06333333333333346,-0.033333333333333215,1.2933333333333332
2020-12-31,181.0253,AT,1.2533333333333332,0.4,6.266667,124.3,-0.5,1.2747081346351274,9.976112395673976,1.2933333333333332,1.3566666666666667,1.39,1.4166666666666667,1,-0.040000000000000036,-0.06333333333333346,1.2533333333333332
2021-03-31,188.0966,AT,1.19,-0.1,7.166667,122.0,-0.5,3.9062495684304865,12.341615466990596,1.2533333333333332,1.2933333333333332,1.3566666666666667,1.39,1,-0.06333333333333324,-0.040000000000000036,1.19
2021-06-30,192.7323,AT,1.2,0.5,6.733333,116.3,-0.5,2.4645315226325293,11.754006118477678,1.19,1.2533333333333332,1.2933333333333332,1.3566666666666667,1,0.010000000000000009,-0.06333333333333324,1.2
2021-09-30,197.3679,AT,1.1966666666666665,0.8,5.566667,110.9,-0.5,2.4052014114914755,10.417585098026926,1.2,1.19,1.2533333333333332,1.2933333333333332,1,-0.0033333333333334103,0.010000000000000009,1.1966666666666665
2021-12-31,203.7321,AT,1.2066666666666668,1.0,5.2,112.7,-0.5,3.2245365127764103,12.543440060588228,1.1966666666666665,1.2,1.19,1.2533333333333332,1,0.010000000000000231,-0.0033333333333334103,1.2066666666666668
2022-03-31,211.3534,AT,1.2,2.4,4.666667,107.3,-0.5,3.740843980894515,12.364285159859346,1.2066666666666668,1.1966666666666665,1.2,1.19,1,-0.006666666666666821,0.010000000000000231,1.2
2022-06-30,218.0318,AT,1.4833333333333334,0.3,4.466667,92.5,-0.5,3.159826148999745,13.126756646395021,1.2,1.2066666666666668,1.1966666666666665,1.2,1,0.28333333333333344,-0.006666666666666821,1.4833333333333334
2022-09-30,218.6604,AT,2.0,1.6,4.9,80.8,-0.002717391304347826,0.2883065681244634,10.788228480923202,1.4833333333333334,1.2,1.2066666666666668,1.1966666666666665,1,0.5166666666666666,0.28333333333333344,2.0
2022-12-31,214.4176,AT,2.823333333333333,1.1,4.933333,81.2,1.298913043478261,-1.940360485940762,5.244877954922167,2.0,1.4833333333333334,1.2,1.2066666666666668,1,0.8233333333333328,0.5166666666666666,2.823333333333333
2023-03-31,213.5533,AT,3.4333333333333336,3.9,4.966667,62.9,2.3444444444444446,-0.4030919103655606,1.0408633123479616,2.823333333333333,2.0,1.4833333333333334,1.2,1,0.6100000000000008,0.8233333333333328,3.4333333333333336
2023-06-30,213.0819,AT,3.89,1.1,5.0,74.0,3.17032967032967,-0.220741145184844,-2.270265163155105,3.4333333333333336,2.823333333333333,2.0,1.4833333333333334,1,0.45666666666666655,0.6100000000000008,3.89
2023-09-30,212.2962,AT,4.036666666666666,0.7,5.433333,66.4,3.692934782608696,-0.36873145959369635,-2.9105407289111374,3.89,3.4333333333333336,2.823333333333333,2.0,1,0.14666666666666606,0.45666666666666655,4.036666666666666
2023-12-31,209.3891,AT,4.206666666666667,1.2,5.166667,66.4,4.0,-1.3693603559554957,-2.345189947093884,4.036666666666666,3.89,3.4333333333333336,2.823333333333333,1,0.17000000000000082,0.14666666666666606,4.206666666666667
2003-06-30,63.9073,BE,4.623333333333334,0.7,8.1,98.9,1.3626373626373627,0.9721607786134179,,4.953333333333333,,,,0,-0.3299999999999992,,0.0
2003-09-30,65.6448,BE,4.34,0.4,8.133333,102.9,1.0,2.718781735419906,,4.623333333333334,4.953333333333333,,,0,-0.2833333333333341,-0.3299999999999992,0.0
2003-12-31,66.7887,BE,4.33,0.5,8.366667,105.4,1.0,1.7425599590523477,,4.34,4.623333333333334,4.953333333333333,,0,-0.009999999999999787,-0.2833333333333341,0.0
2004-03-31,68.5869,BE,4.336666666666667,0.6,8.533334,115.7,1.0,2.692371613760991,8.365828224736148,4.33,4.34,4.623333333333334,4.953333333333333,0,0.006666666666666821,-0.009999999999999787,0.0
2004-06-30,68.9336,BE,4.1466666666666665,0.1,7.766667,111.8,1.0,0.5054901154593727,7.864985690210657,4.336666666666667,4.33,4.34,4.623333333333334,0,-0.1900000000000004,0.006666666666666821,0.0
2004-09-30,71.5333,BE,4.153333333333333,0.6,8.866667,107.6,1.0,3.7713103624357425,8.970245929609044,4.1466666666666665,4.336666666666667,4.33,4.34,0,0.006666666666666821,-0.1900000000000004,0.0
2004-12-31,73.1322,BE,4.05,0.6,8.366667,118.3,1.0,2.2351827750152653,9.497864159655744,4.153333333333333,4.1466666666666665,4.336666666666667,4.33,0,-0.1033333333333335,0.006666666666666821,0.0
2005-03-31,76.4541,BE,3.8333333333333335,0.3,8.466666,116.3,1.0,4.542321986758235,11.470411988295126,4.05,4.153333333333333,4.1466666666666665,4.336666666666667,0,-0.21666666666666634,-0.1033333333333335,0.0
2005-06-30,78.1572,BE,3.6799999999999997,0.6,8.5,135.6,1.0,2.227611076449798,13.380412454884127,3.8333333333333335,4.05,4.153333333333333,4.1466666666666665,0,-0.15333333333333377,-0.21666666666666634,0.0
2005-09-30,80.9192,BE,3.5233333333333334,0.6,8.5,129.1,1.0,3.533903466347321,13.12102195760576,3.6799999999999997,3.8333333333333335,4.05,4.153333333333333,0,-0.1566666666666663,-0.15333333333333377,0.0
2005-12-31,82.5896,BE,3.5533333333333332,0.9,8.433333,139.5,1.0706521739130435,2.0642814066377246,12.931923284134772,3.5233333333333334,3.6799999999999997,3.8333333333333335,4.05,0,0.029999999999999805,-0.1566666666666663,0.0
2006-03-31,84.1726,BE,3.73,0.5,8.566667,140.4,1.3166666666666667,1.9167062196693063,10.095599843566273,3.5533333333333332,3.5233333333333334,3.6799999999999997,3.8333333333333335,0,0.17666666666666675,0.029999999999999805,0.0
2006-06-30,86.4434,BE,3.94,0.2,8.666667,132.7,1.543956043956044,2.6977900171789804,10.60196629357244,3.73,3.5533333333333332,3.5233333333333334,3.6799999999999997,0,0.20999999999999996,0.17666666666666675,0.0
2006-09-30,89.0199,BE,4.246666666666667,0.5,7.9,132.7,1.8940217391304348,2.9805630042316844,10.010850329711607,3.94,3.73,3.5533333333333332,3.5233333333333334,0,0.3066666666666671,0.20999999999999996,0.0
2006-12-31,89.6968,BE,4.383333333333334,0.5,7.933333,130.1,2.2744565217391304,0.760391777568814,8.605441847399664,4.246666666666667,3.94,3.73,3.5533333333333332,0,0.13666666666666671,0.3066666666666671,0.0
2007-03-31,91.7601,BE,4.463333333333334,0.9,7.833333,118.0,2.55,2.3003050276040993,9.014216027543398,4.383333333333334,4.246666666666667,3.94,3.73,0,0.08000000000000007,0.13666666666666671,0.0
2007-06-30,93.6161,BE,4.536666666666666,0.3,8.0,113.2,2.7994505494505493,2.0226656248195196,8.297568119717646,4.463333333333334,4.383333333333334,4.246666666666667,3.94,0,0.07333333333333236,0.08000000000000007,0.0
2007-09-30,95.3083,BE,4.83,0.0,7.066667,117.7,3.0,1.8075950611059488,7.0640384902701525,4.536666666666666,4.463333333333334,4.383333333333334,4.246666666666667,0,0.2933333333333339,0.07333333333333236,0.0
2007-12-31,95.745,BE,5.013333333333333,0.5,7.066667,122.5,3.0,0.4581972399046119,6.742938432586243,4.83,4.536666666666666,4.463333333333334,4.383333333333334,0,0.18333333333333268,0.2933333333333339,0.0
2008-03-31,96.6293,BE,4.966666666666666,0.7,6.9,118.1,3.0,0.9235991435583957,5.306445829941353,5.013333333333333,4.83,4.536666666666666,4.463333333333334,0,-0.046666666666666856,0.18333333333333268,0.0
2008-06-30,97.9175,BE,4.91,0.7,6.633333,114.5,3.0,1.3331360156805472,4.5947224889735905,4.966666666666666,5.013333333333333,4.83,4.536666666666666,0,-0.056666666666665755,-0.046666666666666856,0.0
2008-09-30,99.4241,BE,5.226666666666667,0.5,7.5,109.9,3.2282608695652173,1.5386422243214959,4.318406686511023,4.91,4.966666666666666,5.013333333333333,4.83,0,0.31666666666666643,-0.056666666666665755,0.0
2008-12-31,98.8237,BE,5.266666666666667,-0.1,6.833333,120.9,2.7934782608695654,-0.6038777318577604,3.215520392709803,5.226666666666667,4.91,4.966666666666666,5.013333333333333,0,0.040000000000000036,0.31666666666666643,0.0
2009-03-31,97.5682,BE,4.573333333333333,-0.1,7.866667,90.6,1.1055555555555556,-1.2704442355426893,0.9716514556143974,5.266666666666667,5.226666666666667,4.91,4.966666666666666,0,-0.6933333333333334,0.040000000000000036,0.0
2009-06-30,96.6839,BE,4.239999999999999,0.3,7.933333,100.4,0.2692307692307692,-0.906340385494464,-1.259836086501398,4.573333333333333,5.266666666666667,5.226666666666667,4.91,0,-0.3333333333333339,-0.6933333333333334,0.0
2009-09-30,98.9219,BE,4.183333333333334,0.6,8.0,114.0,0.25,2.3147597480035476,-0.5051089222834371,4.239999999999999,4.573333333333333,5.266666666666667,5.226666666666667,0,-0.056666666666665755,-0.3333333333333339,0.0
2009-12-31,98.0049,BE,4.01,-0.2,8.166667,97.9,0.25,-0.9269939214673228,-0.8285461888190793,4.183333333333334,4.239999999999999,4.573333333333333,5.266666666666667,0,-0.17333333333333378,-0.056666666666665755,0.0
2010-03-31,98.376,BE,3.86,0.3,8.633333,109.1,0.25,0.3786545366609273,0.8279336915101521,4.01,4.183333333333334,4.239999999999999,4.573333333333333,0,-0.1499999999999999,-0.17333333333333378,0.0
2010-06-30,99.1621,BE,3.5866666666666664,1.0,8.466666,145.6,0.25,0.7990770106530043,2.563198216042184,3.86,4.01,4.183333333333334,4.239999999999999,0,-0.27333333333333343,-0.1499999999999999,0.0
2010-09-30,101.3128,BE,3.4433333333333334,0.4,8.533334,101.9,0.25,2.168872986756032,2.416957215742932,3.5866666666666664,3.86,4.01,4.183333333333334,0,-0.1433333333333331,-0.27333333333333343,0.0
2010-12-31,101.149,BE,3.486666666666667,0.4,7.933333,83.0,0.25,-0.1616774978087654,3.2081049008773954,3.4433333333333334,3.5866666666666664,3.86,4.01,0,0.043333333333333446,-0.1433333333333331,0.0
2011-03-31,102.0879,BE,3.6633333333333336,0.8,7.1,84.2,0.25,0.928234584622678,3.7731763844840227,3.486666666666667,3.4433333333333334,3.5866666666666664,3.86,0,0.17666666666666675,0.043333333333333446,0.0
2011-06-30,102.7976,BE,3.8833333333333333,0.5,7.0,90.2,0.46703296703296704,0.6951852276322557,3.6662192511050185,3.6633333333333336,3.486666666666667,3.4433333333333334,3.5866666666666664,0,0.21999999999999975,0.17666666666666675,0.0
2011-09-30,104.8609,BE,3.9433333333333334,0.3,7.6,101.0,0.717391304347826,2.0071480268021746,3.5021241146232285,3.8833333333333333,3.6633333333333336,3.486666666666667,3.4433333333333334,0,0.06000000000000005,0.21999999999999975,0.0
2011-12-31,104.5771,BE,3.763333333333333,0.4,7.2,115.0,0.5570652173913043,-0.270644253482466,3.3891585680530634,3.9433333333333334,3.8833333333333333,3.6633333333333336,3.486666666666667,0,-0.18000000000000016,0.06000000000000005,0.0
2012-03-31,105.3631,BE,3.8766666666666665,1.2,7.233333,111.6,0.25,0.7515985813337789,3.2082156651277893,3.763333333333333,3.9433333333333334,3.8833333333333333,3.6633333333333336,0,0.11333333333333329,-0.18000000000000016,0.0
2012-06-30,105.5924,BE,3.703333333333333,0.3,7.366667,102.8,0.25,0.21762837274148517,2.718740515342777,3.8766666666666665,3.763333333333333,3.9433333333333334,3.8833333333333333,0,-0.17333333333333334,0.11333333333333329,0.0
2012-09-30,106.7387,BE,3.5066666666666664,0.1,7.6,98.6,0.02717391304347826,1.0855894931832255,1.7907532740992993,3.703333333333333,3.8766666666666665,3.763333333333333,3.9433333333333334,0,-0.19666666666666677,-0.17333333333333334,0.0
2012-12-31,106.3675,BE,3.4499999999999997,0.4,8.366667,93.4,0.0,-0.3477651498472345,1.7120382951908208,3.5066666666666664,3.703333333333333,3.8766666666666665,3.763333333333333,0,-0.05666666666666664,-0.19666666666666677,0.0
2013-03-31,106.8479,BE,3.42,0.6,8.5,102.7,0.0,0.45164171386935514,1.409222014158651,3.4499999999999997,3.5066666666666664,3.703333333333333,3.8766666666666665,0,-0.029999999999999805,-0.05666666666666664,0.0
2013-06-30,107.361,BE,3.3766666666666665,0.3,8.533334,105.4,0.0,0.48021533413384887,1.674931150347958,3.42,3.4499999999999997,3.5066666666666664,3.703333333333333,0,-0.043333333333333446,-0.029999999999999805,0.0
2013-09-30,108.5837,BE,3.4166666666666665,0.0,8.566667,106.4,0.0,1.1388679315579964,1.72852020869656,3.3766666666666665,3.42,3.4499999999999997,3.5066666666666664,0,0.040000000000000036,-0.043333333333333446,0.0
2013-12-31,107.5684,BE,3.5733333333333337,0.5,8.633333,113.1,0.0,-0.9350390528228392,1.1290102709944128,3.4166666666666665,3.3766666666666665,3.42,3.4499999999999997,0,0.15666666666666718,0.040000000000000036,0.0
2014-03-31,106.3675,BE,3.52,0.2,8.733334,146.2,0.0,-1.1164059333410137,-0.44961108266984295,3.5733333333333337,3.4166666666666665,3.3766666666666665,3.42,0,-0.05333333333333368,0.15666666666666718,0.0
2014-06-30,106.3566,BE,3.323333333333333,0.0,8.533334,136.0,-0.02197802197802198,-0.010247491009951482,-0.9355352502305347,3.52,3.5733333333333337,3.4166666666666665,3.3766666666666665,0,-0.1966666666666672,-0.05333333333333368,0.0
2014-09-30,107.8741,BE,3.0433333333333334,0.5,8.633333,97.6,-0.12282608695652175,1.4268037902678277,-0.6535050840964063,3.323333333333333,3.52,3.5733333333333337,3.4166666666666665,0,-0.27999999999999936,-0.1966666666666672,0.0
2014-12-31,108.2999,BE,2.793333333333333,0.0,8.7,93.5,-0.2,0.39471939974469183,0.6800324258797064,3.0433333333333334,3.323333333333333,3.52,3.5733333333333337,0,-0.25000000000000044,-0.27999999999999936,0.0
2015-03-31,106.9243,BE,2.6133333333333333,0.4,8.833333,87.9,-0.2,-1.2701766114280755,0.5234681646179462,2.793333333333333,3.0433333333333334,3.323333333333333,3.52,1,-0.17999999999999972,-0.25000000000000044,2.6133333333333333
2015-06-30,108.2235,BE,2.4633333333333334,0.1,8.7,100.8,-0.19999999999999998,1.2150652377429738,1.7553212494570092,2.6133333333333333,2.793333333333333,3.0433333333333334,3.323333333333333,1,-0.1499999999999999,-0.17999999999999972,2.4633333333333334
2015-09-30,110.8,BE,2.4466666666666668,0.5,8.266666,110.7,-0.2,2.3807213775196567,2.712328538546327,2.4633333333333334,2.6133333333333333,2.793333333333333,3.0433333333333334,1,-0.016666666666666607,-0.1499999999999999,2.4466666666666668
2015-12-31,110.7345,BE,2.4499999999999997,0.3,8.833333,100.6,-0.225,-0.05911552346570259,2.2480168495077057,2.4466666666666668,2.4633333333333334,2.6133333333333333,2.793333333333333,1,0.0033333333333329662,-0.016666666666666607,2.4499999999999997
2016-03-31,109.5772,BE,2.3233333333333333,0.1,8.233334,123.5,-0.31758241758241756,-1.0451124085086305,2.48110111546207,2.4499999999999997,2.4466666666666668,2.4633333333333334,2.6133333333333333,1,-0.12666666666666648,0.0033333333333329662,2.3233333333333333
2016-06-30,110.7235,BE,2.0866666666666664,1.4,8.166667,130.6,-0.39999999999999997,1.0461117823780786,2.3100343271101,2.3233333333333333,2.4499999999999997,2.4466666666666668,2.4633333333333334,1,-0.2366666666666668,-0.12666666666666648,2.0866666666666664
2016-09-30,113.1363,BE,2.02,0.3,7.7,97.6,-0.4,2.179121866631739,2.108574007220221,2.0866666666666664,2.3233333333333333,2.4499999999999997,2.4466666666666668,1,-0.06666666666666643,-0.2366666666666668,2.02
2016-12-31,113.431,BE,1.9966666666666668,0.3,7.233333,89.1,-0.4,0.2604822678486052,2.435103784276804,2.02,2.0866666666666664,2.3233333333333333,2.4499999999999997,1,-0.023333333333333206,-0.06666666666666643,1.9966666666666668
2017-03-31,113.9332,BE,2.06,0.8,7.633333,98.9,-0.4,0.4427361127028684,3.9752795289530907,1.9966666666666668,2.02,2.0866666666666664,2.3233333333333333,1,0.06333333333333324,-0.023333333333333206,2.06
2017-06-30,114.0642,BE,2.1366666666666667,0.5,7.266667,108.9,-0.39999999999999997,0.11497965474505101,3.017155346426015,2.06,1.9966666666666668,2.02,2.0866666666666664,1,0.07666666666666666,0.06333333333333324,2.1366666666666667
2017-09-30,117.6997,BE,2.123333333333333,0.1,7.066667,94.8,-0.4,3.1872401682561335,4.033541842892152,2.1366666666666667,2.06,1.9966666666666668,2.02,1,-0.013333333333333641,0.07666666666666666,2.123333333333333
2017-12-31,116.9683,BE,2.0433333333333334,0.2,6.433333,134.2,-0.4,-0.6214119492233272,3.1184596803343068,2.123333333333333,2.1366666666666667,2.06,1.9966666666666668,1,-0.07999999999999963,-0.013333333333333641,2.0433333333333334
2018-03-31,117.2194,BE,2.0,0.4,6.1,139.3,-0.4,0.2146735483032458,2.8843216902535884,2.0433333333333334,2.123333333333333,2.1366666666666667,2.06,1,-0.043333333333333446,-0.07999999999999963,2.0
2018-06-30,118.4639,BE,1.9633333333333332,0.9,6.333333,163.7,-0.39999999999999997,1.0616843287032607,3.8572137445403554,2.0,2.0433333333333334,2.123333333333333,2.1366666666666667,1,-0.03666666666666685,-0.043333333333333446,1.9633333333333332
2018-09-30,120.7893,BE,1.8466666666666667,0.1,5.7,110.0,-0.4,1.9629608682476318,2.6249854502602643,1.9633333333333332,2.0,2.0433333333333334,2.123333333333333,1,-0.11666666666666647,-0.03666666666666685,1.8466666666666667
2018-12-31,120.1561,BE,1.8533333333333335,0.9,5.733333,124.9,-0.4,-0.5242186187021547,2.725353792437768,1.8466666666666667,1.9633333333333332,2.0,2.0433333333333334,1,0.006666666666666821,-0.11666666666666647,1.8533333333333335
2019-03-31,121.1823,BE,1.8966666666666665,0.0,5.6,104.7,-0.4,0.8540556825662682,3.3807543802476525,1.8533333333333335,1.8466666666666667,1.9633333333333332,2.0,1,0.043333333333333,0.006666666666666821,1.8966666666666665
2019-06-30,122.0994,BE,1.8233333333333335,0.6,5.566667,114.5,-0.39999999999999997,0.7567936901676342,3.0688673933578103,1.8966666666666665,1.8533333333333335,1.8466666666666667,1.9633333333333332,1,-0.07333333333333303,0.043333333333333,1.8233333333333335
2019-09-30,125.9532,BE,1.7533333333333332,0.7,5.133333,140.7,-0.4141304347826087,3.1562808662450426,4.275130330252752,1.8233333333333335,1.8966666666666665,1.8533333333333335,1.8466666666666667,1,-0.07000000000000028,-0.07333333333333303,1.7533333333333332
2019-12-31,125.2436,BE,1.6733333333333331,0.6,5.2,126.4,-0.5,-0.5633838600369034,4.234075506778279,1.7533333333333332,1.8233333333333335,1.8966666666666665,1.8533333333333335,1,-0.08000000000000007,-0.07000000000000028,1.6733333333333331
2020-03-31,125.8113,BE,1.7133333333333332,0.3,5.033333,118.7,-0.5,0.4532766544558031,3.8198647822330623,1.6733333333333331,1.7533333333333332,1.8233333333333335,1.8966666666666665,1,0.040000000000000036,-0.08000000000000007,1.7133333333333332
2020-06-30,127.307,BE,1.6133333333333333,-0.5,5.1,105.3,-0.5,1.1888439273737728,4.26504962350347,1.7133333333333332,1.6733333333333331,1.7533333333333332,1.8233333333333335,1,-0.09999999999999987,0.040000000000000036,1.6133333333333333
2020-09-30,129.9708,BE,1.51,0.9,6.233333,123.7,-0.5,2.0924222548642124,3.1897561951582,1.6133333333333333,1.7133333333333332,1.6733333333333331,1.7533333333333332,1,-0.10333333333333328,-0.09999999999999987,1.51
2020-12-31,132.591,BE,1.4799999999999998,0.9,5.866667,135.0,-0.5,2.0159912841961614,5.866487389375585,1.51,1.6133333333333333,1.7133333333333332,1.6733333333333331,1,-0.03000000000000025,-0.10333333333333328,1.4799999999999998
2021-03-31,133.639,BE,1.4433333333333334,0.4,6.666667,125.8,-0.5,0.7904005550904758,6.2217781709592135,1.4799999999999998,1.51,1.6133333333333333,1.7133333333333332,1,-0.0366666666666664,-0.03000000000000025,1.4433333333333334
2021-06-30,136.2264,BE,1.4333333333333333,0.5,6.366667,128.2,-0.5,1.9361114644677047,7.006213326839861,1.4433333333333334,1.4799999999999998,1.51,1.6133333333333333,1,-0.010000000000000009,-0.0366666666666664,1.4333333333333333
2021-09-30,139.7855,BE,1.4666666666666668,0.8,6.3,125.9,-0.5,2.612636023560788,7.55146540607583,1.4333333333333333,1.4433333333333334,1.4799999999999998,1.51,1,0.03333333333333344,-0.010000000000000009,1.4666666666666668
2021-12-31,140.4187,BE,1.4799999999999998,1.8,5.8,120.9,-0.5,0.4529797439648542,5.903643535383241,1.4666666666666668,1.4333333333333333,1.4433333333333334,1.4799999999999998,1,0.013333333333332975,0.03333333333333344,1.4799999999999998
2022-03-31,141.9471,BE,1.5233333333333334,1.8,5.3,120.0,-0.5,1.0884590157863583,6.216822933425115,1.4799999999999998,1.4666666666666668,1.4333333333333333,1.4433333333333334,1,0.04333333333333367,0.013333333333332975,1.5233333333333334
2022-06-30,144.3052,BE,1.79,1.7,5.833333,112.4,-0.5,1.661252677934244,5.930421709742029,1.5233333333333334,1.4799999999999998,1.4666666666666668,1.4333333333333333,1,0.2666666666666666,0.04333333333333367,1.79
2022-09-30,147.3403,BE,2.35,2.0,5.433333,110.5,-0.002717391304347826,2.10325061051162,5.404566281910506,1.79,1.5233333333333334,1.4799999999999998,1.4666666666666668,1,0.56,0.2666666666666666,2.35
2022-12-31,146.8927,BE,2.8866666666666667,2.0,5.666667,103.7,1.298913043478261,-0.30378654041021136,4.610497034939076,2.35,1.79,1.5233333333333334,1.4799999999999998,1,0.5366666666666666,0.56,2.8866666666666667
2023-03-31,147.4276,BE,3.3000000000000003,1.8,5.6,102.2,2.3444444444444446,0.3641433508949188,3.860945380356484,2.8866666666666667,2.35,1.79,1.5233333333333334,1,0.41333333333333355,0.5366666666666666,3.3000000000000003
2023-06-30,146.8927,BE,3.546666666666667,0.8,5.666667,102.6,3.17032967032967,-0.36282215813051577,1.7930746778355822,3.3000000000000003,2.8866666666666667,2.35,1.79,1,0.2466666666666666,0.41333333333333355,3.546666666666667
2023-09-30,148.8141,BE,3.6933333333333334,0.2,5.366667,99.8,3.692934782608696,1.3080296025602456,1.0002694442728721,3.546666666666667,3.3000000000000003,2.8866666666666667,2.35,1,0.1466666666666665,0.2466666666666666,3.6933333333333334
2023-12-31,150.9648,BE,3.8366666666666664,0.3,5.533333,99.8,4.0,1.445225956411389,2.7721595423053635,3.6933333333333334,3.546666666666667,3.3000000000000003,2.8866666666666667,1,0.1433333333333331,0.1466666666666665,3.8366666666666664
2003-06-30,99.4697,DE,4.886666666666667,0.1,9.733334,98.8,1.3626373626373627,-0.359915455428772,,5.16,,,,0,-0.27333333333333343,,0.0
2003-09-30,98.9997,DE,4.713333333333334,0.4,9.8,90.9,1.0,-0.4725056977149866,,4.886666666666667,5.16,,,0,-0.1733333333333329,-0.27333333333333343,0.0
2003-12-31,98.4138,DE,4.903333333333333,0.1,9.8,103.3,1.0,-0.5918199752120601,,4.713333333333334,4.886666666666667,5.16,,0,0.1899999999999995,-0.1733333333333329,0.0
2004-03-31,97.8311,DE,4.866666666666667,0.4,10.06667,123.3,1.0,-0.5920917594889996,-2.001322261066407,4.903333333333333,4.713333333333334,4.886666666666667,5.16,0,-0.03666666666666618,0.1899999999999995,0.0
2004-06-30,98.2637,DE,4.72,0.5,10.3,89.3,1.0,0.4421906735179171,-1.2124295137112107,4.866666666666667,4.903333333333333,4.713333333333334,4.886666666666667,0,-0.1466666666666674,-0.03666666666666618,0.0
